Vote_ID,Iniciative_ID,Título,Proposed_By,TextLink
128264,314664,Recomenda ao Governo a promoção de um conjunto de medidas para aumentar a cidadania das mulheres portuguesas residentes no estrangeiro,PSD,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596a67775a474e694e6a6b744e444135596930304d5745304c574a6a4e5745744e475a6d593249344e44686a597a517a4c6d527659773d3d&fich=b80dcb69-409b-41a4-bc5a-4ffcb848cc43.doc&Inline=true
128266,314666,Recomenda ao Governo avalie as condições necessárias para a implementação de um projeto-piloto não vinculativo de voto eletrónico não presencial,PSD,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e7a46685a574534596a41745a5445324f433030595468694c5749794d6d59744d5468694d7a55324e7a417a5a474d344c6d52765933673d&fich=71aea8b0-e168-4a8b-b22f-18b356703dc8.docx&Inline=true
128270,304317,Recomenda ao Governo Português o não reconhecimento dos resultados eleitorais em Moçambique e a adoção de uma postura firme em defesa da democracia,IL,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e446c69596d51304e4755744f474a6b4d43303059544a6b4c546c6a4f544974596a41794e546b774d6d4d304e6a6b794c6d52765933673d&fich=49bbd44e-8bd0-4a2d-9c92-b025902c4692.docx&Inline=true
128275,263743,Consagra o direito a um mínimo de 25 dias úteis de férias anuais para todos os trabalhadores,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e7a493059544d794d4445744e5441304e5330304f5745304c57466859575174593251785a544177593245345a6a686b4c6d52765933673d&fich=724a3201-5045-49a4-aaad-cd1e00ca8f8d.docx&Inline=true
128276,314397,Pela elaboração de uma Estratégia Nacional Anticorrupção 2025-2028,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596a63355a5463344d5445745a5449314e6930305a5751354c546b34596d51744d7a566c5a4463335a546c684f5751784c6d52765933673d&fich=b79e7811-e256-4ed9-98bd-35ed77e9a9d1.docx&Inline=true
128278,263643,"Consagra o direito de dispensa ao serviço no dia de aniversário e possibilita o gozo dos feriados obrigatórios em dia distinto aquele em que recaiam, alterando o Código do Trabalho e a Lei Geral do Trabalho em Funções Públicas",PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576597a45784f574a6d597a45745a44426b597930304d545a684c574a684d5459744e7a6869596d5979596a4a684e6a63774c6d52765933673d&fich=c119bfc1-d0dc-416a-ba16-78bbf2b2a670.docx&Inline=true
128279,263722,Estabelece o direito a 25 dias de férias no setor privado e na administração pública e reconhece ao trabalhador o direito a faltar no dia de aniversário,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f4751334e5441324d5451744f446c6c4e793030597a51774c54686c595441744f446b324e7a55315a4459784e325a694c6d52765933673d&fich=8d750614-89e7-4c40-8ea0-896755d617fb.docx&Inline=true
128280,263723,Garante uma maior conciliação entre a vida familiar e profissional através da criação de uma licença para fruição e cuidado de filhos menores,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6a45774d6a4d344e4749744e6a5530597930305a5449784c5749784d7a63745a574d344e574d7959544d784e4745794c6d52765933673d&fich=f102384b-654c-4e21-b137-ec85c2a314a2.docx&Inline=true
128281,263739,Assegura mais tempo de descanso e lazer por via da redução do limite máximo do período normal de trabalho e da consagração do direito a 25 dias úteis de férias nos setores público e privado,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6a4268595463344e544d745a4456684d7930304d6d4e694c54677a5a5441744f445a6b4e325934597a59774e575a6d4c6d52765933673d&fich=20aa7853-d5a3-42cb-83e0-86d7f8c605ff.docx&Inline=true
128282,263754,"Altera o Código do Trabalho e legislação relacionada, consagrando o direito ao horário de trabalho de 7 horas diárias e 35 horas semanais e 25 dias úteis como período mínimo de férias; à verificação das condições de trabalho de quem está em teletrabalho, bem como o direito a férias pagas de quem esteja a realizar estágio profissional extracurricular",L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a44417a4e4759354f544d74596a466a4d6930304d6a45304c54677a5a54597459544133597a59304d44526c4e475a6c4c6d52765933673d&fich=d034f993-b1c2-4214-83e6-a07c6404e4fe.docx&Inline=true
128292,314399,Recomenda ao Governo que proceda ao levantamento e publicitação dos valores envolvidos na área da saúde dos acordos bilaterais celebrados com países terceiros,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6d51784f446379593245744e44566b4d6930304d4745314c5467325a546774595441324f44646b595463794f5441344c6d52765933673d&fich=fd1872ca-45d2-40a5-86e8-a0687da72908.docx&Inline=true
128293,314400,Recomenda ao Governo a implementação de medidas para aumentar a transparência em matéria de acesso à saúde por cidadãos não residentes em Portugal,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576593256695a6d4d334e6a5574597a51324d5330304d5751324c5745314f5445744f5459785a4455784d5463775a546b354c6d52765933673d&fich=cebfc765-c461-41d6-a591-961d51170e99.docx&Inline=true
128294,314418,Recomenda ao Governo a monitorização do acesso de Estrangeiros ao SNS,PS,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f5745354d7a41324d6a49744d3259325a433030596a59324c574977596d45744f444e6a4d446b31597a566c595455324c6d52765933673d&fich=9a930622-3f6d-4b66-b0ba-83c095c5ea56.docx&Inline=true
128295,314425,De Serviço Nacional a Serviço Mundial de Saúde: prevenir o uso indevido do SNS por cidadãos estrangeiros não residentes,IL,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a4455794d4456684d3259744f57566c4d6930304d7a6b324c5745784d544d744e6a566b4d444a6a4d7a67304e6a49354c6d52765933673d&fich=d5205a3f-9ee2-4396-a113-65d02c384629.docx&Inline=true
128296,283982,Recomenda ao Governo a criação da Carreira Especial de Medicina Dentária no Serviço Nacional de Saúde,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a544a695a6a466b4e7a49744d6a64695a6930305a446b304c57466c596a49745a44673159575a684d6a4d35595745334c6d52765933673d&fich=e2bf1d72-27bf-4d94-aeb2-d85afa239aa7.docx&Inline=true
128297,304331,Recomenda a criação da carreira de médico dentista nas entidades públicas empresariais integradas no Serviço Nacional de Saúde,PS,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d474578596d45334d4751745954566c5a5330304d7a41324c546b7a4d5759744f444d784d546c6c5a47597a4e6a42684c6d52765933673d&fich=0a1ba70d-a5ee-4306-931f-83119edf360a.docx&Inline=true
128298,304345,Pela criação da carreira de médico dentista nas entidades públicas empresariais integradas no Serviço Nacional de Saúde,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a544a694e7a6c6b4e6a63744f474d354f4330304e5451344c5467335a4755745a574d335a444d355957517859324e6d4c6d52765933673d&fich=e2b79d67-8c98-4548-87de-ec7d39ad1ccf.docx&Inline=true
128299,304350,Recomenda a criação da Carreira de Médico Dentista no Serviço Nacional de Saúde,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d457659546b325954566a4d6a41745a546c6a5a6930304d5451314c5745794e5745744d6d466d5a5445324d6a5a6b596a63314c6d52765933673d&fich=a96a5c20-e9cf-4145-a25a-2afe1626db75.docx&Inline=true
128300,304355,Recomenda ao Governo que proceda à criação da carreira especial de Médico Dentista no Serviço Nacional de Saúde,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f4755794d6d566c593255745a57466c4d6930304f5752684c546778593245744d475930593249794d6d526d4d6a4d794c6d52765933673d&fich=8e22eece-eae2-49da-81ca-0f4cb22df232.docx&Inline=true
128301,284060,Pelo aumento da capacidade da oferta pública de creches,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a446c6b4d47497a5a6a55744e5464685a6930304d4751344c5749304d7a59745932526a4d6d55794d4759785a6a6c6b4c6d52765933673d&fich=d9d0b3f5-57af-40d8-b436-cdc2e20f1f9d.docx&Inline=true
128302,304171,Recomenda ao Governo que tome medidas de combate ao idadismo em Portugal,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e574e6a5a6a64694e7a6b74597a4e6c4d4330304f47526a4c5749784d6d45745a4464684d6d46694d7a41794e44646d4c6d52765933673d&fich=5ccf7b79-c3e0-48dc-b12a-d7a2ab30247f.docx&Inline=true
128335,314568,Recomenda ao Governo a disponibilização de dados sobre a nacionalidade no Relatório Anual de Segurança Interna (RASI) e nas Estatísticas da Justiça,IL,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a677a4f574d334d5755744e3255354e5330304f574e6b4c5749795a4755744d6a5a6a4e474d354d546b334e44497a4c6d52765933673d&fich=6839c71e-7e95-49cd-b2de-26c4c9197423.docx&Inline=true
128349,314692,Pela criação de postos de trabalho das carreiras gerais nas forças de segurança interna,IL,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6a63355a445935596d59744d6a63334d7930304f5467344c5746695a6a63745a6a59785a4745354d6a557a597a59784c6d52765933673d&fich=279d69bf-2773-4988-abf7-f61da9253c61.docx&Inline=true
128351,314693,Recomenda ao Governo a implementação das Câmaras Portáteis de Uso Individual pelas Forças de Segurança e meios não letais,IL,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d4751304f57566b4d4463744e5441784d6930304d32466c4c546c6b4d4755745a6a67335a5463785a444a6a4d4759344c6d52765933673d&fich=0d49ed07-5012-43ae-9d0e-f87e71d2c0f8.docx&Inline=true
128357,284004,Recomenda ao Governo a criação do acesso direto à autoestrada A24 a partir do Núcleo Extrativo da Falperra,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a637a596a67324f575974595759355a5330304d546c6b4c57457a5a6a59744e324e6a5a6d5a6c4d54526d4e7a6b354c6d52765933673d&fich=673b869f-af9e-419d-a3f6-7ccffe14f799.docx&Inline=true
128368,314743,Deslocação do Presidente da República ao Brasil,R,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d54426b4e6d4531596d5574596a6b784f433030597a4e6a4c546c6c5a4463744d546b784e7a593159546777597a41334c6d527659773d3d&fich=10d6a5be-b918-4c3c-9ed7-191765a80c07.doc&Inline=true
128369,314563,Recomenda ao Governo que dê seguimento ao processo de revisão do Conceito Estratégico de Defesa Nacional,PS,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e3251324e32566d595445745a6d5a6d5a4330305a6a51324c546c68596d45744e4449774d4745784e7a59324d6a49774c6d52765933673d&fich=7d67efa1-fffd-4f46-9aba-4200a1766220.docx&Inline=true
128370,304234,Estabelece o regime jurídico dos estudantes com necessidades educativas específicas no ensino superior,PS,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f5759344d54526a597a63745a6d5535596930304d44526c4c5745314d5441744e6d59314e7a5a6c4e6d4e6a597a45774c6d52765933673d&fich=9f814cc7-fe9b-404e-a510-6f576e6ccc10.docx&Inline=true
128371,314621,Pela promoção da inclusão dos jovens com necessidades educativas específicas no ensino superior,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f4441305a6a686b5957497459324d325a5330304e444d794c5745354f5459744e546b7a4e54517859575a694e7a646b4c6d52765933673d&fich=804f8dab-cc6e-4432-a996-593541afb77d.docx&Inline=true
128372,314642,Inclui nas competências da A3ES a avaliação das condições de acessibilidade na frequência de alunos com necessidades educativas específicas,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6a6b324d4756695a6a41744e6d59774d5330304d5441324c5467344d4745744e6d4e694d47497a5a4451784d544d7a4c6d52765933673d&fich=2960ebf0-6f01-4106-880a-6cb0b3d41133.docx&Inline=true
128373,314647,Cria o Estatuto do Estudante do Ensino Superior com necessidades educativas específicas,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a574e6b4e544d7859325574596d4d774d793030596d51324c5468684e4745744d7a45355954497a4e6a59315a54686c4c6d52765933673d&fich=ecd531ce-bc03-4bd6-8a4a-319a23665e8e.docx&Inline=true
128374,314625,Recomenda a adoção de medidas de inclusão de estudantes com necessidades educativas especiais no Ensino Superior,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d3249794d7a41795a5467744e6d4e6d4d5330304d6d59314c5467354e5751744d575669596d4d794f5745335a5745794c6d52765933673d&fich=3b2302e8-6cf1-42f5-895d-1ebbc29a7ea2.docx&Inline=true
128375,314635,"Recomenda a criação de Fundo Nacional para a Inovação, Acessibilidade e Inclusão Pedagógica no Ensino Superior",L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576597a63334d446b314d7a4974596d49794e433030596a55794c5467324e7a6b744e3246695a546b794e7a41794f47566b4c6d52765933673d&fich=c7709532-bb24-4b52-8679-7abe927028ed.docx&Inline=true
128376,314641,Por um Ensino Superior Inclusivo,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6d51354f5445784e4463745a6a513359793030597a417a4c546c6b4f4751744d4449774e6a6c6b593249784f5755784c6d52765933673d&fich=fd991147-f47c-4c03-9d8d-02069dcb19e1.docx&Inline=true
128377,314649,Promoção do direito à vida independente dos estudantes com necessidades educativas específicas,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a44517a4f5441784d4745744e6a59344d6930304d6a49324c5745355a5759744d7a466b4f5759354d7a4535595746694c6d52765933673d&fich=d439010a-6682-4226-a9ef-31d9f9319aab.docx&Inline=true
128378,263686,Tolerância zero aos paraísos fiscais para travar o crime fiscal e a corrupção,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a6b344e7a52694d7a59744d544e6d4d4330304d6d517a4c5749774d7a6374597a4a6b5a5445324d5745324d545a6b4c6d52765933673d&fich=69874b36-13f0-42d3-b037-c2de161a616d.docx&Inline=true
128379,263559,Obriga a comunicação e cria a contribuição especial sobre transações financeiras para paraísos fiscais,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f474a6a5a54557a4d5445744e3255775a6930305a6d55304c574a6d4d57517459324d7a4d5751345932466d596a426b4c6d52765933673d&fich=8bce5311-7e0f-4fe4-bf1d-cc31d8cafb0d.docx&Inline=true
128380,314629,Altera o Código dos Contratos Públicos por forma a criar mecanismos que limitem a perda de recursos públicos para paraísos fiscais,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d4455344d544e684e4459745a4463354e7930304d324e694c5745784f5745745a4759354e445179596d526b5a6a67774c6d52765933673d&fich=05813a46-d797-43cb-a19a-df9442bddf80.docx&Inline=true
128381,314645,Altera o Código dos Contratos Públicos alargando os impedimentos à contratação às entidades domiciliadas em paraísos fiscais,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6d5531595755774e4441744d7a597a59693030596a466a4c5745344e5467744e5751344e6d59785a47566a4e3245784c6d52765933673d&fich=2e5ae040-363b-4b1c-a858-5d86f1dec7a1.docx&Inline=true
128382,263487,Regime de dedicação exclusiva no Serviço Nacional de Saúde,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576597a637a5a574d324d6a4d744d544e6b4e4330304e3252694c546b354d3245744e6a55305a6a4a6d5a6a6b7a4e474e6b4c6d52765933673d&fich=c73ec623-13d4-47db-993a-654f2ff934cd.docx&Inline=true
128383,314617,Cria o regime de exclusividade no Serviço Nacional de Saúde e procede à alteração do Estatuto do Serviço Nacional de Saúde,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6d4d7a4f4464694e5463745a54557a4e4330304e4752694c5467795a6d5174595463324d7a4e694e544a6d4e5755344c6d52765933673d&fich=6c387b57-e534-44db-82fd-a7633b52f5e8.docx&Inline=true
128384,314631,Aprova o regime de dedicação exclusiva aplicável aos profissionais de saúde,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6d51355a6a67314e5445744d5749794e5330305a4463304c5745344e475974597a6b355a6a466c596a4d7a5a6a63314c6d52765933673d&fich=2d9f8551-1b25-4d74-a84f-c99f1eb33f75.docx&Inline=true
128385,314654,Torna mais atractivo o regime de dedicação plena e revoga a figura de Director Executivo do SNS,CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d324e6a4f4463784d5749744d325a6d4e7930305a5449344c546735595745745a47466a5a5755324d7a4a6c4d7a6c6d4c6d52765933673d&fich=3cc8711b-3ff7-4e28-89aa-dacee632e39f.docx&Inline=true
128386,314640,Recomenda ao Governo a revisão do regime de dedicação plena no Serviço Nacional de Saúde,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6d4d7a4d444a684d7a6b7459546b784e6930305932497a4c54686c4e7a49744d6d4534596a4a6b4d4451314d44597a4c6d52765933673d&fich=fc302a39-a916-4cb3-8e72-2a8b2d045063.docx&Inline=true
128387,263594,Recomenda ao Governo que transponha a Diretiva (UE) 2021/2167 protegendo as pessoas que veem os seus créditos cedidos a terceiros,L,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a54517a4e4441774d546b744d54426d4d7930304f544d7a4c5467784f5467744d7a466b5a54637a59544532596a4a6b4c6d52765933673d&fich=e4340019-10f3-4933-8198-31de73a16b2d.docx&Inline=true
128388,314634,Regime de proteção dos consumidores na alienação de créditos a terceiros,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596a63784e6a5a6a596d51744d444d324d5330304d7a6b344c57466b4d5467744e7a67354f444d334d7a4d784e4445774c6d52765933673d&fich=b7166cbd-0361-4398-ad18-789837331410.docx&Inline=true
128389,314627,Recomenda a criação de mecanismos de proteção e salvaguarda de detentores de créditos não produtivos,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e7a646b5a444d35596d45744d7a4d34597930305a6a52684c57466b4e7a6b744e5752694f4755774e54566a4e546b774c6d52765933673d&fich=77dd39ba-338c-4f4a-ad79-5db8e055c590.docx&Inline=true
128390,314651,Recomenda ao Governo que proceda à transposição da diretiva europeia relativa aos gestores de créditos e aos adquirentes de créditos e que consagre um direito de preferência nas operações de transferência de crédito,PS,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d457659325979597a49794e7a5974597a566d4e5330304e6d55334c5749335a4467744d54566c5a6a6b354d4459314e574e6d4c6d52765933673d&fich=cf2c2276-c5f5-46e7-b7d8-15ef990655cf.docx&Inline=true
128391,314572,"Recomenda ao Governo que distribua as verbas pelas Unidades que viram candidaturas aprovadas para a construção de novas camas, por forma a não perder os fundos por incumprimento das metas",CDS-PP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e6a59794d4451305a4467745a444e685a4330304e4449784c5745345a4749745a47557a596d55354f57526d595749794c6d52765933673d&fich=662044d8-d3ad-4421-a8db-de3be99dfab2.docx&Inline=true
128392,314573,Recomenda ao Governo que atualize os valores dos apoios a pagar às Unidades de Cuidados Continuados Integrados,CDS-PP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d4576596d5577596d49344d7a67745a475a69596930305a57466c4c546b775a6d4974597a55304e3251304d446c6d4e5441774c6d52765933673d&fich=be0bb838-dfbb-4eae-90fb-c547d409f500.docx&Inline=true
128393,314652,"Altera a Lei n.º 52/2012, de 5 de setembro (Lei de Bases dos Cuidados Paliativos), estabelecendo o número mínimo de camas por milhão de habitantes em Unidades de Cuidados Paliativos",CH,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a544a685a474e6c597a5174597a4e6c597930304f544d794c546c6d596a49744d7a5a6a4d7a6c6c4e546c6d4e5459354c6d52765933673d&fich=e2adcec4-c3ec-4932-9fb2-36c39e59f569.docx&Inline=true
128395,314633,Reforço da oferta pública em cuidados continuados integrados,BE,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764f474d344d6a55344d7a49745a6d517a596930304f475a684c5749794e7a6b744e6a5a6c4d7a566d4d4752684f4749344c6d527659773d3d&fich=8c825832-fd3b-48fa-b279-66e35f0da8b8.doc&Inline=true
128398,314643,Desenvolvimento da Rede Nacional de Cuidados Continuados Integrados,PCP,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764d6a466c5954466d596d4d745a446b334d693030595756684c574532595467744e544d305a474e6b59324a684d44426c4c6d52765933673d&fich=21ea1fbc-d972-4aea-a6a8-534dcdcba00e.docx&Inline=true
128399,314571,Alteração ao Código do Direito de Autor e dos Direitos Conexos,A,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e4441335a6a45325a6d51744e7a466b4d4330304e7a67774c546c6b4e6d4d744f446b31596d4a6b5a54417a5a446c6a4c6d52765933673d&fich=407f16fd-71d0-4780-9d6c-895bbde03d9c.docx&Inline=true
128400,304358,Alteração ao Código do Direito de Autor e dos Direitos Conexos (CDADC),IL,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45764e474a684d54466d4e3251745a6d526d4e5330304e7a6b794c546b7a5a5759745a474d3559574e69595449775a5745354c6d52765933673d&fich=4ba11f7d-fdf5-4792-93ef-dc9acba20ea9.docx&Inline=true
128401,314632,Altera o Código do Direito de Autor e dos Direitos Conexos por forma a assegurar a valorização do sector da rádio,PAN,http://app.parlamento.pt/webutils/docs/doc.pdf?path=6148523063484d364c793968636d356c6443397a6158526c63793959566b6c4d5a5763765247396a6457316c626e527663306c7561574e7059585270646d45765a6a51334d5459775a6a55744f5459345a4330304e6a426c4c5749324d4445744d4456695a4467304d57497a4d6d55334c6d52765933673d&fich=f47160f5-968d-460e-b601-05bd841b32e7.docx&Inline=true
