Vote_ID,Unanimous_Or_Not,Block_Or_Split,Approved_Or_Rejected,Iniciative_ID,Proposed_By,Date_ID,ABSENT,Favor,Abstenção,Contra
128576,N,Block Vote,Aprovado,314774,L,2025-02-28 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)",IL,"PSD,  CDS-PP"
128577,N,Block Vote,Aprovado,314775,L,2025-02-28 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  CDS-PP"
128578,N,Block Vote,Aprovado,314786,PS,2025-02-28 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  CDS-PP"
128585,N,Block Vote,Rejeitado,263831,IL,2025-02-28 00:00:00,0," CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)","PSD,  PAN","PS,  BE,  PCP,  L"
128586,N,Block Vote,Rejeitado,304158,IL,2025-02-28 00:00:00,0," IL,  CDS-PP","PSD,  CH,  Miguel Arruda (Ninsc)","PS,  BE,  PCP,  L,  PAN"
128587,N,Block Vote,Rejeitado,314739,CH,2025-02-28 00:00:00,0," CH,  BE,  PAN,  Miguel Arruda (Ninsc)","PS,  IL,  PCP,  L","PSD,  CDS-PP"
128588,N,Block Vote,Aprovado,314742,PSD,2025-02-28 00:00:00,0," PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)",PAN,"PS,  BE,  PCP,  L"
128589,N,Block Vote,Aprovado,314750,PAN,2025-02-28 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","PSD,  CDS-PP",""
128590,N,Block Vote,Aprovado,314773,L,2025-02-28 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  IL,  CDS-PP"
128591,N,Block Vote,Aprovado,314779,BE,2025-02-28 00:00:00,0," PS,  BE,  PCP,  L,  PAN","CH,  IL,  Miguel Arruda (Ninsc)","PSD,  CDS-PP"
128592,N,Block Vote,Rejeitado,314780,BE,2025-02-28 00:00:00,0," PS,  BE,  PCP,  L,  PAN","","PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128593,N,Block Vote,Rejeitado,314784,CDS-PP,2025-02-28 00:00:00,0," PSD,  IL,  CDS-PP","CH,  Miguel Arruda (Ninsc)","PS,  BE,  PCP,  L,  PAN"
128594,N,Block Vote,Rejeitado,273927,CH,2025-02-28 00:00:00,0," CH,  BE,  PAN,  Miguel Arruda (Ninsc)","PCP,  L","PSD,  PS,  IL,  CDS-PP"
128595,N,Block Vote,Rejeitado,314718,IL,2025-02-28 00:00:00,0, IL,"PS,  PAN","PSD,  CH,  BE,  PCP,  L,  CDS-PP,  Miguel Arruda (Ninsc)"
128596,N,Block Vote,Rejeitado,314725,PCP,2025-02-28 00:00:00,0," BE,  PCP,  L,  PAN","","PSD,  PS,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128598,N,Block Vote,Rejeitado,314726,PCP,2025-02-28 00:00:00,0," BE,  PCP,  L,  PAN","","PSD,  PS,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128599,N,Block Vote,Rejeitado,314727,PCP,2025-02-28 00:00:00,0," BE,  PCP,  L,  PAN","","PSD,  PS,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)"
128600,N,Block Vote,Rejeitado,314758,PAN,2025-02-28 00:00:00,0," CH,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  PS,  IL,  CDS-PP"
128601,N,Block Vote,Rejeitado,314778,BE,2025-02-28 00:00:00,0," CH,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  PS,  IL,  CDS-PP"
128602,N,Block Vote,Aprovado,314737,IL,2025-02-28 00:00:00,0," PS,  CH,  IL,  BE,  L,  Miguel Arruda (Ninsc)","CDS-PP,  PAN","PSD,  PCP"
128603,N,Block Vote,Aprovado,314783,CDS-PP,2025-02-28 00:00:00,0," PSD,  PS,  CH,  IL,  BE,  L,  CDS-PP,  Miguel Arruda (Ninsc)",PAN,PCP
128604,N,Block Vote,Aprovado,314610,PSD,2025-02-28 00:00:00,0," PSD,  PS,  CH,  IL,  BE,  L,  CDS-PP,  PAN,  Miguel Arruda (Ninsc)","",PCP
128605,N,Block Vote,Rejeitado,314762,PAN,2025-02-28 00:00:00,0," CH,  IL,  PCP,  PAN,  Miguel Arruda (Ninsc)","PS,  BE,  L","PSD,  CDS-PP"
128606,N,Block Vote,Aprovado,314763,PAN,2025-02-28 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN,  Miguel Arruda (Ninsc)","","PSD,  CDS-PP"
128608,N,Block Vote,Aprovado,314771,L,2025-02-28 00:00:00,0," PS,  BE,  PCP,  L,  PAN","PSD,  CH,  IL,  CDS-PP,  Miguel Arruda (Ninsc)",""
128626,N,Block Vote,Aprovado,314951,R,2025-03-06 00:00:00,0," PSD,  PS,  IL,  BE,  PCP,  L,  CDS-PP,  PAN",CH,""
128627,Y,Block Vote,Aprovado,314952,R,2025-03-06 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
128628,Y,Block Vote,Aprovado,314953,R,2025-03-06 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
128629,Y,Block Vote,Aprovado,314677,V,2025-03-06 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
128630,N,Block Vote,Aprovado,263771,BE,2025-03-06 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN",IL,"PSD,  CDS-PP"
128631,N,Block Vote,Aprovado,294111,CH,2025-03-06 00:00:00,0," PS,  CH,  BE,  PAN","IL,  PCP,  L,  CDS-PP",PSD
128632,Y,Block Vote,Aprovado,314582,PS,2025-03-06 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
128633,N,Block Vote,Aprovado,314611,PS,2025-03-06 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN","","PSD,  CDS-PP"
128634,N,Block Vote,Aprovado,314819,CH,2025-03-06 00:00:00,0," PS,  CH,  BE,  PAN","IL,  PCP,  L,  CDS-PP",PSD
128635,N,Block Vote,Rejeitado,314713,CH,2025-03-06 00:00:00,0," CH,  IL","CDS-PP,  PAN","PSD,  PS,  BE,  PCP,  L"
128636,Y,Block Vote,Aprovado,314852,"PSD, CDS-PP",2025-03-06 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
128637,N,Block Vote,Aprovado,314531,PS,2025-03-06 00:00:00,0," PS,  BE,  PCP,  L,  PAN","PSD,  CDS-PP","CH,  IL"
128638,N,Block Vote,Aprovado,314860,PCP,2025-03-06 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN",IL,"PSD,  CDS-PP"
128639,N,Block Vote,Aprovado,314880,L,2025-03-06 00:00:00,0," PSD,  PS,  CH,  BE,  PCP,  L,  CDS-PP,  PAN",IL,""
128640,N,Block Vote,Aprovado,294110,CH,2025-03-06 00:00:00,0," PS,  CH,  IL","BE,  PCP,  L,  PAN","PSD,  CDS-PP"
128641,N,Block Vote,Aprovado,314518,PAN,2025-03-06 00:00:00,0," PS,  IL,  BE,  L,  PAN",CH,"PSD,  PCP,  CDS-PP"
128642,N,Block Vote,Aprovado,314810,PS,2025-03-06 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","PSD,  CH,  CDS-PP",""
128643,N,Block Vote,Aprovado,304281,CH,2025-03-06 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN","PSD,  IL,  CDS-PP",""
128644,N,Block Vote,Aprovado,314858,BE,2025-03-06 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN",IL,"PSD,  CDS-PP"
128645,N,Block Vote,Aprovado,314437,PCP,2025-03-06 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN","PSD,  IL,  CDS-PP",""
128646,N,Block Vote,Aprovado,314536,L,2025-03-06 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN","PSD,  IL,  CDS-PP",""
128647,N,Block Vote,Aprovado,314870,PAN,2025-03-06 00:00:00,0," PS,  BE,  PCP,  L,  PAN","CH,  IL","PSD,  CDS-PP"
128648,N,Block Vote,Aprovado,314539,L,2025-03-06 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN","PSD,  IL,  CDS-PP",""
128649,N,Block Vote,Aprovado,314547,CDS-PP,2025-03-06 00:00:00,0," PSD,  CH,  IL,  CDS-PP,  PAN","BE,  L","PS,  PCP"
128650,N,Block Vote,Aprovado,314553,CDS-PP,2025-03-06 00:00:00,0," PSD,  CH,  IL,  CDS-PP",PAN,"PS,  BE,  PCP,  L"
128651,N,Block Vote,Aprovado,314505,BE,2025-03-06 00:00:00,0," PS,  CH,  BE,  L,  PAN","PSD,  IL,  PCP,  CDS-PP",""
128652,N,Block Vote,Aprovado,314508,PAN,2025-03-06 00:00:00,0," PS,  CH,  BE,  L,  PAN","PSD,  IL,  PCP,  CDS-PP",""
128653,N,Block Vote,Aprovado,314528,PS,2025-03-06 00:00:00,0," PS,  CH,  BE,  L,  PAN","PSD,  IL,  PCP,  CDS-PP",""
128654,N,Block Vote,Aprovado,314535,L,2025-03-06 00:00:00,0," PS,  CH,  BE,  L,  PAN","PSD,  IL,  PCP,  CDS-PP",""
128655,N,Block Vote,Aprovado,314510,PAN,2025-03-06 00:00:00,0," PSD,  PS,  CH,  BE,  PCP,  L,  CDS-PP,  PAN",IL,""
128656,N,Block Vote,Aprovado,314543,CDS-PP,2025-03-06 00:00:00,0," PSD,  CH,  IL,  CDS-PP,  PAN","PS,  BE,  PCP,  L",""
128657,N,Block Vote,Aprovado,314511,PAN,2025-03-06 00:00:00,0," CH,  IL,  BE,  PCP,  L,  PAN","PSD,  PS,  CDS-PP",""
128658,N,Block Vote,Aprovado,314765,PAN,2025-03-06 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN","","PSD,  CDS-PP"
128659,N,Block Vote,Aprovado,314768,L,2025-03-06 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN","","PSD,  CDS-PP"
128660,N,Block Vote,Aprovado,314769,L,2025-03-06 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN","","PSD,  CDS-PP"
128661,N,Block Vote,Aprovado,314770,L,2025-03-06 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN","","PSD,  CDS-PP"
128662,N,Block Vote,Rejeitado,314453,CH,2025-03-06 00:00:00,0," CH,  BE,  PAN","PS,  IL,  PCP,  L,  CDS-PP",PSD
128663,N,Block Vote,Rejeitado,314866,PAN,2025-03-06 00:00:00,0," CH,  BE,  PCP,  L,  PAN","PS,  IL","PSD,  CDS-PP"
128664,N,Block Vote,Rejeitado,314885,L,2025-03-06 00:00:00,0," BE,  PCP,  L,  PAN","PS,  CH,  IL","PSD,  CDS-PP"
128665,N,Block Vote,Aprovado,314868,PAN,2025-03-06 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN","","PSD,  CDS-PP"
128666,N,Block Vote,Rejeitado,263490,PCP,2025-03-06 00:00:00,0," CH,  BE,  PCP,  L,  PAN","PS,  IL","PSD,  CDS-PP"
128667,N,Block Vote,Rejeitado,314864,PCP,2025-03-06 00:00:00,0," CH,  BE,  PCP,  L,  PAN","PS,  IL","PSD,  CDS-PP"
128668,N,Block Vote,Aprovado,314877,BE,2025-03-06 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN",CH,"PSD,  CDS-PP"
128669,N,Block Vote,Rejeitado,314863,BE,2025-03-06 00:00:00,0," CH,  BE,  PCP,  L,  PAN","PS,  IL","PSD,  CDS-PP"
128670,N,Block Vote,Rejeitado,314865,PCP,2025-03-06 00:00:00,0," CH,  BE,  PCP,  L,  PAN","PS,  IL","PSD,  CDS-PP"
128671,N,Block Vote,Rejeitado,304148,BE,2025-03-06 00:00:00,0," CH,  BE,  PCP,  L,  PAN","PS,  IL","PSD,  CDS-PP"
128672,N,Block Vote,Rejeitado,304264,CH,2025-03-06 00:00:00,0," CH,  BE,  PAN","PS,  IL,  PCP,  L","PSD,  CDS-PP"
128673,N,Block Vote,Rejeitado,314862,PCP,2025-03-06 00:00:00,0," BE,  PCP,  L,  PAN","PS,  CH,  IL","PSD,  CDS-PP"
128674,N,Block Vote,Rejeitado,314869,PAN,2025-03-06 00:00:00,0," CH,  BE,  PCP,  L,  PAN","PS,  IL","PSD,  CDS-PP"
128675,N,Block Vote,Rejeitado,314881,L,2025-03-06 00:00:00,0," BE,  L,  PAN","PS,  CH,  IL,  PCP","PSD,  CDS-PP"
128676,N,Block Vote,Aprovado,314815,PS,2025-03-06 00:00:00,0," PS,  IL,  BE,  PCP,  PAN","PSD,  CH,  L,  CDS-PP",""
128677,N,Block Vote,Aprovado,314818,CH,2025-03-06 00:00:00,0," PSD,  PS,  CH,  IL,  BE,  CDS-PP,  PAN","PCP,  L",""
128678,N,Block Vote,Aprovado,314818,CH,2025-03-06 00:00:00,0," PS,  CH,  BE,  PAN","IL,  PCP,  L","PSD,  CDS-PP"
128679,N,Block Vote,Rejeitado,314802,BE,2025-03-06 00:00:00,0," BE,  PCP,  L,  PAN",PS,"PSD,  CH,  IL,  CDS-PP"
138714,Y,Block Vote,Aprovado,315006,R,2025-03-12 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138737,N,Block Vote,Rejeitado,314943,L,2025-03-13 00:00:00,0," PS,  IL,  L","BE,  PAN","PSD,  CH,  PCP,  CDS-PP"
138738,N,Block Vote,Aprovado,314945,L,2025-03-13 00:00:00,0," PS,  IL,  BE,  L,  PAN","PSD,  CH,  CDS-PP",PCP
138739,N,Block Vote,Rejeitado,314944,L,2025-03-13 00:00:00,0," PS,  L,  PAN",IL,"PSD,  CH,  BE,  PCP,  CDS-PP"
138740,N,Block Vote,Aprovado,314843,L,2025-03-13 00:00:00,0," PS,  BE,  L,  PAN","CH,  PCP","PSD,  IL,  CDS-PP"
138741,N,Block Vote,Aprovado,314844,L,2025-03-13 00:00:00,0," PS,  CH,  IL,  BE,  L,  PAN","PSD,  PCP,  CDS-PP",""
138742,N,Block Vote,Rejeitado,314966,BE,2025-03-13 00:00:00,0," BE,  L,  PAN",PCP,"PSD,  PS,  CH,  IL,  CDS-PP"
138743,N,Block Vote,Aprovado,314970,PAN,2025-03-13 00:00:00,0," PS,  CH,  IL,  BE,  L,  PAN","PSD,  PCP,  CDS-PP",""
138780,Y,Block Vote,Aprovado,315020,D,2025-03-13 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138781,Y,Block Vote,Aprovado,315020,D,2025-03-13 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138782,Y,Block Vote,Aprovado,315020,D,2025-03-13 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138783,Y,Block Vote,Aprovado,315021,D,2025-03-13 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138784,Y,Block Vote,Aprovado,315021,D,2025-03-13 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138785,Y,Block Vote,Aprovado,315021,D,2025-03-13 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138786,N,Block Vote,Aprovado,315018,D,2025-03-13 00:00:00,0," PSD,  PS,  CH,  IL,  L,  CDS-PP,  PAN","BE,  PCP",""
138787,Y,Block Vote,Aprovado,315019,D,2025-03-13 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138789,N,Block Vote,Aprovado,314688,PS,2025-03-14 00:00:00,0," PSD,  PS,  CH,  IL,  BE,  L,  CDS-PP,  PAN","",PCP
138791,N,Block Vote,Aprovado,294139,L,2025-03-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN",CH,"PSD,  CDS-PP"
138792,N,Block Vote,Aprovado,314755,PAN,2025-03-14 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN","","PSD,  CDS-PP"
138795,Y,Block Vote,Aprovado,263584,L,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138796,Y,Block Vote,Aprovado,314755,PAN,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138798,N,Block Vote,Aprovado,314787,PS,2025-03-14 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN","","PSD,  CDS-PP"
138810,N,Block Vote,Rejeitado,314440,BE,2025-03-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","","PSD,  CH,  CDS-PP"
138811,N,Block Vote,Rejeitado,314517,PAN,2025-03-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","","PSD,  CH,  CDS-PP"
138812,N,Block Vote,Aprovado,263771,BE,2025-03-14 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN",IL,"PSD,  CDS-PP"
138813,N,Block Vote,Aprovado,263771,BE,2025-03-14 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN",IL,"PSD,  CDS-PP"
138814,Y,Block Vote,Aprovado,263771,BE,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138832,N,Block Vote,Rejeitado,314420,L,2025-03-14 00:00:00,0," PS,  BE,  PCP,  L,  PAN",IL,"PSD,  CH,  CDS-PP"
138833,N,Block Vote,Rejeitado,284049,L,2025-03-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","","PSD,  CH,  CDS-PP"
138834,N,Block Vote,Rejeitado,284062,PAN,2025-03-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","","PSD,  CH,  CDS-PP"
138835,N,Block Vote,Rejeitado,314773,L,2025-03-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","","PSD,  CH,  CDS-PP"
138838,N,Block Vote,Rejeitado,314771,L,2025-03-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","","PSD,  CH,  CDS-PP"
138839,N,Block Vote,Rejeitado,314772,L,2025-03-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","","PSD,  CH,  CDS-PP"
138840,N,Block Vote,Rejeitado,314763,PAN,2025-03-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","","PSD,  CH,  CDS-PP"
138841,N,Block Vote,Rejeitado,314766,PAN,2025-03-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","","PSD,  CH,  CDS-PP"
138842,N,Block Vote,Rejeitado,263621,PAN,2025-03-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","","PSD,  CH,  CDS-PP"
138852,N,Block Vote,Rejeitado,314789,PS,2025-03-14 00:00:00,0, PS,"IL,  BE,  L,  PAN","PSD,  CH,  PCP,  CDS-PP"
138854,N,Block Vote,Rejeitado,314876,PCP,2025-03-14 00:00:00,0," BE,  PCP,  L",PAN,"PSD,  PS,  CH,  IL,  CDS-PP"
138855,N,Block Vote,Rejeitado,314879,IL,2025-03-14 00:00:00,0," CH,  IL","PS,  L,  PAN","PSD,  BE,  PCP,  CDS-PP"
138856,N,Block Vote,Rejeitado,314883,L,2025-03-14 00:00:00,0, L,"PS,  IL,  BE,  PAN","PSD,  CH,  PCP,  CDS-PP"
138857,N,Block Vote,Rejeitado,314891,CH,2025-03-14 00:00:00,0, CH,"PS,  IL,  L,  PAN","PSD,  BE,  PCP,  CDS-PP"
138858,N,Block Vote,Aprovado,315003,"CH, PS, PSD, CDS-PP",2025-03-14 00:00:00,0," PSD,  PS,  CH,  IL,  BE,  PCP,  L,  CDS-PP,  PAN",IL,""
138859,N,Block Vote,Aprovado,284008,PAN,2025-03-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN",CH,"PSD,  CDS-PP"
138860,N,Block Vote,Aprovado,304293,PAN,2025-03-14 00:00:00,0," PS,  BE,  L,  PAN","PSD,  IL,  PCP,  CDS-PP",CH
138862,N,Block Vote,Aprovado,314406,PSD,2025-03-14 00:00:00,0," PSD,  PS,  CH,  IL,  L,  CDS-PP,  PAN",PCP,BE
138863,N,Block Vote,Aprovado,314419,PS,2025-03-14 00:00:00,0," PS,  IL,  PCP,  L,  PAN","PSD,  CH,  CDS-PP",BE
138864,N,Block Vote,Aprovado,314429,PAN,2025-03-14 00:00:00,0," PS,  CH,  IL,  BE,  PCP,  L,  PAN","PSD,  CDS-PP",""
138865,N,Block Vote,Aprovado,314482,PS,2025-03-14 00:00:00,0," PS,  PAN","PSD,  CH,  PCP,  CDS-PP","IL,  BE,  L"
138866,N,Block Vote,Aprovado,314932,PS,2025-03-14 00:00:00,0," PS,  CH,  BE,  L,  PAN","PSD,  IL,  PCP,  CDS-PP",""
138867,N,Block Vote,Rejeitado,314696,CH,2025-03-14 00:00:00,0," CH,  BE,  PAN","IL,  PCP,  L,  CDS-PP","PSD,  PS"
138868,N,Block Vote,Rejeitado,314926,"PS, L",2025-03-14 00:00:00,0," PS,  BE,  PCP,  L,  PAN","IL,  CDS-PP","PSD,  CH"
138869,N,Block Vote,Rejeitado,273944,L,2025-03-14 00:00:00,0," PS,  IL,  BE,  L,  PAN","","PSD,  CH,  PCP,  CDS-PP"
138870,N,Block Vote,Rejeitado,284005,PAN,2025-03-14 00:00:00,0," PS,  BE,  PCP,  L,  PAN",IL,"PSD,  CH,  CDS-PP"
138871,N,Block Vote,Aprovado,314904,PAN,2025-03-14 00:00:00,0," PS,  IL,  BE,  PCP,  L,  PAN","PSD,  CH,  CDS-PP",""
138872,N,Block Vote,Aprovado,314411,PAN,2025-03-14 00:00:00,0," PS,  CH,  BE,  PCP,  L,  PAN","PSD,  IL,  CDS-PP",""
138873,N,Block Vote,Aprovado,314660,PS,2025-03-14 00:00:00,0," PSD,  PS,  CH,  IL,  L,  CDS-PP,  PAN",BE,PCP
138874,Y,Block Vote,Aprovado,314660,PS,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138875,N,Block Vote,Rejeitado,314846,CH,2025-03-14 00:00:00,0," CH,  CDS-PP",PAN,"PSD,  PS,  IL,  BE,  PCP,  L"
138876,N,Block Vote,Rejeitado,314954,BE,2025-03-14 00:00:00,0," BE,  PCP,  L,  PAN",PS,"PSD,  CH,  IL,  CDS-PP"
138878,Y,Block Vote,Aprovado,314839,PSD,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138879,N,Block Vote,Rejeitado,314731,IL,2025-03-14 00:00:00,0," IL,  PAN",CH,"PSD,  PS,  BE,  PCP,  L,  CDS-PP"
138880,N,Block Vote,Aprovado,314662,IL,2025-03-14 00:00:00,0," PSD,  CH,  IL,  CDS-PP,  PAN","","PS,  BE,  PCP,  L"
138881,N,Block Vote,Aprovado,314905,IL,2025-03-14 00:00:00,0," PSD,  PS,  CH,  IL,  BE,  L,  CDS-PP,  PAN","",PCP
138882,N,Block Vote,Rejeitado,314448,BE,2025-03-14 00:00:00,0," BE,  PCP,  L,  PAN","PS,  CH","PSD,  IL,  CDS-PP"
138883,N,Block Vote,Rejeitado,314449,BE,2025-03-14 00:00:00,0," BE,  PCP,  L,  PAN","PS,  CH","PSD,  IL,  CDS-PP"
138884,N,Block Vote,Rejeitado,263624,PAN,2025-03-14 00:00:00,0," CH,  BE,  PCP,  L,  PAN","PS,  IL,  CDS-PP",PSD
138885,N,Block Vote,Rejeitado,314761,PAN,2025-03-14 00:00:00,0," CH,  BE,  PCP,  L,  PAN",PS,"PSD,  IL,  CDS-PP"
138886,N,Block Vote,Aprovado,263876,CH,2025-03-14 00:00:00,0," PSD,  PS,  CH,  IL,  PCP,  CDS-PP","BE,  L",PAN
138887,N,Block Vote,Aprovado,304146,PS,2025-03-14 00:00:00,0," PSD,  PS,  CH,  IL,  PCP,  CDS-PP","BE,  L",PAN
138888,N,Block Vote,Aprovado,314737,IL,2025-03-14 00:00:00,0," PS,  CH,  IL,  BE,  L,  PAN","","PSD,  PCP,  CDS-PP"
138889,N,Block Vote,Aprovado,314783,CDS-PP,2025-03-14 00:00:00,0," PSD,  PS,  CH,  IL,  BE,  L,  CDS-PP,  PAN","",PCP
138890,Y,Block Vote,Aprovado,314605,CDS-PP,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138891,Y,Block Vote,Aprovado,273910,BE,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138892,Y,Block Vote,Aprovado,284073,PCP,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138893,Y,Block Vote,Aprovado,284063,PAN,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138894,Y,Block Vote,Aprovado,284063,PAN,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138895,Y,Block Vote,Aprovado,284073,PCP,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138896,Y,Block Vote,Aprovado,273910,BE,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138897,Y,Block Vote,Aprovado,284004,CH,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138898,Y,Block Vote,Aprovado,294119,PS,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138899,Y,Block Vote,Aprovado,304179,PSD,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138900,Y,Block Vote,Aprovado,314552,CDS-PP,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138901,N,Block Vote,Aprovado,284092,BE,2025-03-14 00:00:00,0," PS,  BE,  PCP,  L,  PAN","CH,  IL","PSD,  CDS-PP"
138902,N,Block Vote,Aprovado,294128,PAN,2025-03-14 00:00:00,0," PS,  BE,  PCP,  L,  PAN","CH,  IL","PSD,  CDS-PP"
138903,Y,Block Vote,Aprovado,294128,PAN,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138904,Y,Block Vote,Aprovado,284092,BE,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138905,N,Block Vote,Rejeitado,263836,PS,2025-03-14 00:00:00,0," PS,  BE,  PCP,  L,  PAN","","PSD,  CH,  IL,  CDS-PP"
138906,N,Block Vote,Aprovado,263836,PS,2025-03-14 00:00:00,0," PSD,  PS,  CH,  BE,  L,  CDS-PP,  PAN","IL,  PCP",""
138907,N,Block Vote,Aprovado,273966,BE,2025-03-14 00:00:00,0," PSD,  PS,  CH,  BE,  PCP,  L,  CDS-PP,  PAN",IL,""
138908,Y,Block Vote,Aprovado,273966,BE,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138909,N,Block Vote,Aprovado,263694,PAN,2025-03-14 00:00:00,0," PSD,  PS,  BE,  PCP,  L,  CDS-PP,  PAN","","CH,  IL"
138910,N,Block Vote,Aprovado,314495,PSD,2025-03-14 00:00:00,0," PSD,  PS,  BE,  PCP,  L,  CDS-PP,  PAN","","CH,  IL"
138911,N,Block Vote,Aprovado,314589,L,2025-03-14 00:00:00,0," PSD,  PS,  BE,  PCP,  L,  CDS-PP,  PAN","","CH,  IL"
138912,N,Block Vote,Aprovado,314596,PS,2025-03-14 00:00:00,0," PSD,  PS,  BE,  PCP,  L,  CDS-PP,  PAN","","CH,  IL"
138913,Y,Block Vote,Aprovado,314596,PS,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138914,Y,Block Vote,Aprovado,314589,L,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138915,Y,Block Vote,Aprovado,314495,PSD,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
138916,Y,Block Vote,Aprovado,263694,PAN,2025-03-14 00:00:00, Miguel Arruda (Ninsc),unanime,"",""
